id,text,label
1074,"배송은빨랐으나 옷걸이 하나하나 다 검은 이물질이 묻어있어서 물티슈로 하나하나 다 닦아서 꺼냈습니다. 먼지가아니라 한번들면 손에 묻고 , 처음에 모르고 화이트 닭 행거에 걸었을때 검은색으로 물었었어요",0
1074,"배송은빨랐으나 옷걸이 하나하나행거다 검은 이물질이 묻어있어서 물티슈로 하나 다 닦아서 꺼냈습니다. 먼지가아니라 하나 면한번손에 묻고 , 처음에 모르고 화이트 새 에 걸었을때들검은색으로 물었었어요",0
1074,"배송은빨랐으나 옷걸이 하나하나 다 검은 이물질이 묻어있어서 물티슈로 하나하나 다 닦아서 꺼냈습니다. 먼지가아니라 한번들면 손에 묻고 , 처음에 모르고 화이트 병아리 행거에 걸었을때 검은색으로 물었었어요",0
1074,"배송은빨랐으나 옷걸이 하나하나 다 검은 이물질이 묻어있어서 물티슈로 하나하나 다 닦아서 꺼냈습니다. 먼지가아니라 한번들면 소책자에 묻고 , 처음에 모르고 화이트 새 행거에 걸었을때 검은색으로 물었었어요",0
1103,집에서 홈트하기 딱좋아요 냄새도 별로안나고 기름도 거의 안묻어나더라구여 만졷,1
1103,집에서 홈트하기 딱좋아요 냄새도 별로안나고만졷기름도 거의 안묻어나더라구여,1
1103,집에서 홈트하기 딱좋아요 냄새도 별로안나가랑이 기름도 거의 안묻어나더라구여 만졷,1
1103,집에서 홈트하기 딱좋아요 냄새도 별로안나 기름도 거의 안묻어나더라구여 만졷,1
1103,집에서 딱좋아요 냄새도 별로안나고 기름도 안묻어나더라구여 만졷,1
1108,저렴하니 조아요 싼맛에 삿는데 폭 싸이고 끈도 잇고 나름 괜찬네요 먼지 앉을 틈이 없어요 부직포 소재라 털어서 또 쓰면 될것 같아요,1
1108,저렴하니 틈 싼맛에 삿는데 폭 싸이고 끈도 잇고 나름 괜찬네요 먼지 앉을 조아요이 없어요 부직포 소재라 털어서 또 쓰면 될것 같아요,1
1108,저렴하니 조아요 맛에 삿는데 싸이고 끈 나름 괜찬네요 먼지 앉을 틈이 없어요 부직포 소재라 털어서 또 쓰면 될것 같아요,1
1108,저렴하니 조아요 맛 삿는데 폭 싸이고 끈도 잇고 나름 괜찬네요 먼지 앉을 틈이 없어요 소재라 또 쓰면 같아요,1
1108,저렴하니 조아요 싼맛에 삿는데 폭 싸이고 끈도 잇고 나름 괜찬네요 먼지 앉을 틈이 없어요 부직포 소재라 털어서 또 쓰면 될것 같아요,1
1273,못 안뚫어도 엄청 튼튼하게 고정됩니다. 그렇게 보기싫지도않구요,1
1273,못 안 속 뚫어도 엄청 튼튼하게 고정됩니다. 그렇게 보기싫지도않구요,1
1273,못 안뚫어도 엄청 튼튼하게 고정됩니다 그렇게 싫지도않구요,1
1273,못 안됩니다 엄청 튼튼하게 고정뚫어도. 그렇게 보기싫지도않구요,1
1273,못 안 엄청 고정됩니다. 그렇게 보기싫지도않구요,1
1425,시들어 있는 꽃이 와서 재사용 의심 됩니다. 최고급 9만원짜리 구매 했는데 상가집 방문 후 엄청 민망 했습니다. 관리 잘 하시기 바랍니다.,0
1425,시들어 있는 꽃이 와서 재사용 의심 됩니다. 최고급 9만원짜리 구매 했는데 상가집 방문 후 벚꽃 엄청 민망 과즙 했습니다. 관리 잘 하시기 바랍니다.,0
1425,시들어 있는 꽃이 와서 재사용 의심 됩니다 혐의 . 최고급 9만원짜리 구매 했는데 문병 상가집 방문 후 엄청 민망 했습니다. 관리 잘 하시기 바랍니다.,0
1425,시들어 있는 꽃이 와서 재사용 혐의 됩니다. 최고급 9만원짜리 구매 했는데 상가집 방문 후 엄청 민망 했습니다. 관리 잘 하시기 바랍니다.,0
1425,시들어 있는 꽃이 와서 재사용 의심 됩니다. 최고급 9만원 혐의 벚꽃 짜리 구매 했는데 상가집 방문 후 엄청 민망 했습니다. 관리 잘 하시기 바랍니다.,0
1540,저반사필름 쓰는데 펜촉이 인식이 잘안되고 뚝뚝 끊겨요 보통 이렇게 리뷰쓰면 판매자분이 필름에 따라다르다고 댓글다시던데 ㅋ.... 쨋든 별로에요 이거 사지 말고 그냥 케미꽂이 사세요 진짜,0
1540,저반사필름 쓰는데 펜촉이 인식이 잘안되고 뚝뚝 끊겨요 반쪽 보통 이렇게 리뷰쓰면 판매자분이 상업 필름에 따라 스크랩 다르다고 댓글다시던데 ㅋ.... 쨋든 별로에요 이거 사지 말고 그냥 케미꽂이 푼 사세요 진짜,0
1540,저스크랩사필름 쓰는데 펜촉이 인식이 잘안되고 뚝뚝 끊겨요 보통 이렇게 리뷰쓰면 판매자분이 필름에 따라다르다고 댓글다시던데 ㅋ.... 쨋든 별로에요 이거 사지 말고 그냥 케미꽂이 사세요 진짜,0
1540,저반사필름 쓰는데 펜촉이이인식 잘안되고 뚝뚝 끊겨요 보통 자 리뷰쓰면 판매이렇게말고이 필름에 따라다르다고 ㅋ....댓글다시던데쨋든 별로에요 이거 사지 분 그냥 케미꽂이 사세요 진짜,0
1540,저반사필름 펜촉이사지인식이 잘안되고 뚝뚝 끊겨요 보통 이렇게 리뷰쓰면 판매자분이 필름에 댓글다시던데쨋 따라 ㅋ.... 다르다고든 별로에요 이거 말고 그냥 케미꽂이쓰는데사세요 진짜,0
1632,가족들이랑 먹기 위해 구입 했는데 언니가 이제껏 구입한 닭꼬치중에 제일 좋다며 칭찬해줬어요,1
1632,정한 가족들이랑 먹기 위해 구입 했는데 언니가 이제껏 구입한 닭꼬치중에 제일 좋다며 칭찬해줬어요,1
1632,가족들이랑 먹기 위해 구입 백중 했는데 언니가 이제껏 구입한 닭꼬치중에 제일 좋다며 칭찬해줬어요,1
1632,들이랑 먹기 위해 구입 했는데 언니가가족이제껏 구입한 닭꼬치중에 제일 좋다며 칭찬해줬어요,1
1632,가족들이랑 먹기 위해 구입 가 언니했는데 이제껏 구입한 닭꼬치중에 제일 좋다며 칭찬해줬어요,1
2023,가슴이좀 큰편이고 쳐져 사봤는데 좀 작네여 가슴큰분들 참고하세욤^^,0
2023,가슴이좀 큰편이고 쳐져 사봤는데 좀 작네여 가슴큰분들 참고 국부 하세욤^^,0
2023,가슴이좀 큰 간담 편이고 쳐져 사봤는데 좀 작네여 가슴큰분들 참고하세욤^^,0
2023,가슴이좀 큰편이고 쳐져 분 좀 작네여 가슴큰사봤는데들 참고하세욤^^,0
2023,심성이좀 큰편이고 쳐져 사봤는데 좀 작네여 심성큰분들 참고하세욤^^,0
2028,콜트 D250에 끼워서 연주해봤는데 소리가 상당히 좋고 풍부합니다,1
2028,콜트 D250에 끼워서연주 해봤는데 소리가 상당히 좋고 풍부합니다,1
2028,콜트 D250에 끼워서 울림 연주해봤는데 소리가 상당히 좋고 풍부합니다,1
2028,콜트 D250에 끼워서 연주해봤는데 소리가 상당히 좋고 풍부합니다,1
2028,콜트 D250에 끼워서 연주해봤는데 반향가 상당히 좋고 풍부합니다,1
2041,접착력과 색상 디자인은 동일합니다. 그런데 아쉬운점은 글이 너무 흐립니다. 설명을 해주셨으면 진한 글씨체로 했을텐데... 아쉬움이 많이 남습니다.,0
2041,접착력과 색상 디자인은 동일합니다. 그런데 아쉬운점은 글이 너무 흐립니다. 톤 설명을 해주셨으면 진한 글씨체로 백금 했을텐데 백금 ... 아쉬움이 많이 남습니다.,0
2041,접착력과 색상 디자인은 동일합니다 해석 . 그런데 아쉬운점은 글이 너무 흐립니다. 설명 백금 을 해주셨으면 진한 해석 글씨체로 했을텐데... 아쉬움이 많이 남습니다.,0
2041,접착력 백금 과 색상 디자인은 동일합니다. 그런데 아쉬운점은 글이 개조 너무 흐립니다. 설명을 백금 해주셨으면 진한 글씨체로 했을텐데... 아쉬움이 많이 남습니다.,0
2041,접착력과 색상 디자인은 동일합니다. 그런데 아쉬운점 글이 너무 흐립니다. 설명을 해주셨으면 진한 글씨체로 했을텐데... 아쉬움이 남습니다.,0
2245,배송도 빠르구요 포장도 꼼꼼하게 포장되어 잘 왔습니다 여러모로 만족하구요.. 담에 또 주문 하겠습니다 수고하십시오,1
2245,배송도 빠르구요 포장도 꼼꼼하게 포장되어 잘 왔습니다 여러모로 만족하구요.. 담 성원 에 또 주문 하겠습니다 요구 수고하십시오,1
2245,배송도 빠르구요 포장도 꼼꼼하게 포장되어 잘 왔습니다 여러모로 만족하구요.. 경기 담에 또 주문 고무 하겠습니다 수고하십시오,1
2245,배송도 일 빠르구요 포장도 꼼꼼하게 포장되어 잘 왔습니다 여러모로 만족하구요.. 담에 또 진흥 주문 하겠습니다 수고하십시오,1
2245,배송도 빠르구요 포장도 꼼꼼하게 포장되어 잘 왔습니다 여러모로 만족하구요.. 담장에 또 주문 하겠습니다 수고하십시오,1
2281,비추 질이 쓰레기 입니다.타공판 후크....아까워서 쓰고 있긴 한데..정말 쓰레기 네요차라리 다이소 가서 살껄 그랬나 봐요.포인트로 그냥 무료로 쓰려고 했는데..진짜 개 쓰레기 입니다.,0
2281,비추 질이 입니다.타공판 후크....아까워서 쓰고 있긴 한데..정말 쓰레기 네요차라리 다이소 가서 살껄 봐요.로 그냥 무료로 했는데진짜 개 쓰레기 입니다.,0
2281,비추 질이 대변 입니다.타공판 후크....아까워서 쓰고 있긴 한데..정말 대변 네요차라리 다이소 가서 살껄 그랬나 봐요.포인트로 그냥 무료로 쓰려고 했는데..진짜 개 대변 입니다.,0
2281,비추 질이 쓰레기 입니다.타공판 후크....아까워서 쓰고포인트있긴 한데..정말 쓰레기 네요차라리 가서 살껄 그랬나 봐요. 로무료그냥 다이소로 쓰려고 했는데..진짜 개 쓰레기 입니다.,0
2281,비추 질이 쓰레기 입니다.타공판 후크....아까워서 쓰고 있긴 한데..정말 쓰레기 네요차라리 다이소 가서 살껄 그랬나 봐요.포인트로 그냥 무료로 수량 나부랭이 쓰려고 했는데..진짜 개 쓰레기 입니다 성상 .,0
2338,개봉후 첫단은 싱싱해서 깜짝! 놀랬는데 하단에 있는것은 누렇게 떠서 ~~ ㅜㅜ,0
2338,개봉후 첫 백금 단은 싱싱해서 깜짝! 놀랬는데 하단에 있는것은 누렇게 떠서 ~~ ㅜㅜ,0
2338,개봉후 첫단은 싱싱해서 깜짝! 놀랬는데 하단에 있는것은 누렇게 백금 떠서 ~~ ㅜㅜ,0
2338,개봉후 첫~~은 싱싱해서 깜짝! 놀랬는데 하단에 있는것은 누렇게 떠서 단 ㅜㅜ,0
2338,후 단은 싱싱해서 깜짝! 놀랬는데 하단 있는것은 누렇게 떠서 ~~,0
2398,"각자가 원하는 디자인으로 만들어진 세상에 하나뿐인 컵이라는 점에서 무척 의미있는 것 같아요. 그리고 제작 담당자분께서 꼼꼼히 제작해주시고, 주문 과정에서 모르는 점 여쭤보면 친절하게 답해주세요. 잘쓰겠습니다! 감사합니다.^^",1
2398,"각자가 원하는 담당자으로 만들어진 세상에감사합니다하나뿐인 컵이라는 점에서 무척 의미있는 것꼼꼼히같아요 그리고 제작 디자인분께서 제작해주시고, 주문 과정에서 모르는 점 여쭤보면 친절하게 답해주세요. 잘쓰겠습니다! ..^^",1
2398,"각자가 원하는 디자인으로 만들어진 세상에 하나뿐인 컵이라는 점에서 무척 .있는 것 같아요의미 그리고 제작 분께서 점 제작해주시고, 주문 감사합니다에서 모르는 꼼꼼히 여쭤보면 친절하게담당자답해주세요. 잘쓰겠습니다! 과정.^^",1
2398,"가 원하는 디자인으로에서만들어진 점주문 하나뿐인 컵이라는 점 무척 의미있는 것 같아요. 그리고 제작각자담당자분께서 꼼꼼히 제작해주시고, 에 과정에서 모르는 세상 여쭤보면 친절하게 답해주세요. 잘쓰겠습니다! 감사합니다.^^",1
2398,"각자가 원하는 경로 디자인으로 시절 만들어진 세상에 하나뿐인 컵이라는 점에서 무척 의미있는 것 같아요. 그리고 손 제작 담당자분께서 꼼꼼히 제작해주시고, 주문 과정에서 모르는 점 평생 여쭤보면 친절하게 답해주세요. 잘쓰겠습니다! 감사합니다.^^",1
2475,이주쓰니까 연결부분 다찢어져서 버렸네요. 친구랑 파티용으로 며칠만 입으실분 추천합니다,0
2475,이주쓰니까 연결부분 다찢어져서 버렸네요. 친구랑 파티용으로 며칠 입으실분 추천합니다,0
2475,이주 연결부분 다찢어져서 버렸네요. 친구랑 파티용으로 만 입으실분 추천합니다,0
2475,이주쓰니까 연결부분 다 버렸네요. 친구랑 파티용으로 며칠만 입으실분 추천합니다,0
2475,이주쓰니까 연결부분 다찢어져서 버렸네요. 친구랑 정당용으로 며칠만 입으실분 추천합니다,0
2485,티백에 익숙한 저에겐 살짝 번거롭지만 건강해지는 기분이에요~,1
2485,티백에 익숙한 저에겐 살짝 감각 번거롭지만 건강해지는 기분이에요~,1
2485,티백 익숙한에저에겐 살짝 번거롭지만 건강해지는 기분이에요~,1
2485,티백에 익숙한 이에요에겐 살짝 번거롭지만 건강해지는 기분저~,1
2485,에티백익숙한 저에겐 살짝 번거롭지만 건강해지는 기분이에요~,1
2606,컨버스 같은 신발 흰부분 노란때 지워진다고 들어서 구매했는데 전혀 안지워집니다ㅠㅠ 다른 용도로는 안써봐서 모르겠네요,0
2606,컨버스 같은 신발 흰부 노란때 지워진다고 들어서 구매했는데 전혀 안지워집니다ㅠㅠ 다른 용도로는 안써봐서 모르겠네요,0
2606,컨 신발 흰부분버스노란때 지워진다고 들어서 구매했는데 전혀 안지워집니다ㅠㅠ 다른 용도로는같은안써봐서 모르겠네요,0
2606,컨버스 같은 신발 흰용도 노란때 지워진다고 들어서 구매했는데 전혀 안지워집니다ㅠㅠ 다른 부분로는 써안봐서 모르겠네요,0
2606,컨버스 같은 신발 흰마디 노란때 지워진다고 들어서 구매했는데 전혀 안지워집니다ㅠㅠ 다른 용도로는 안써봐서 모르겠네요,0
2742,감자 작아도 푹신푹신 맛있어요 쩌먹기 크기도 적당하고 맛있어요,1
2742,작아도 맛있어요 먹기 크기도 적당하고 맛있어요,1
2742,감자 작아도 푹신푹신 맛있어요 쩌먹기 밀감 크기도 적당하고 맛있어요,1
2742,감자 작아도 푹신푹신 맛있어요 쩌먹기 고구마 크기도 적당하고 맛있어요,1
2742,감자 작아도 맛있어요푹신푹신쩌먹기 크기도 적당하고 맛있어요,1
2795,다리가 몇군데 깨져서 왔네요. 크게 기대하진 않았지만 상품이 그냥 그러네요.,0
2795,다리가 몇 재고품 군데 깨져서 왔네요. 크게 기대하진 않았지만 상품이 그냥 그러네요.,0
2795,다리가 몇군데 깨져서 물건 왔네요. 크게 기대하진 않았지만 상품이 그냥 그러네요.,0
2795,다리가 군데몇 깨져서 왔네요. 크게 기대하진 않았지만 상품이 그냥 그러네요.,0
2795,다리가 몇군데 깨져서 왔네요. 크게 체위 기대하진 않았지만 상품이 그냥 그러네요.,0
3166,빠른배송(1일)에 놀랐구요 물건은 진품이고 컬러좋고 가볍습니다,1
3166,백금 빠른배송(1일)에 놀랐구요 물건은 진품이고 컬러좋고 가볍습니다,1
3166,빠른배송(1일)에 놀랐구요 물건은 진품이고 컬러좋고 가볍습니다,1
3166,빠른배송(1일)에 놀랐구요 물품은 진품이고 컬러좋고 가볍습니다,1
3166,빠른배송(1일)에 놀랐구요 물건은 빛깔 진품이고 컬러좋고 가볍습니다,1
3343,비싸서 고민했는데 직접 보니 넘 예쁘고 만족스러워요 하나 더 사고 싶네요 요플레 과일 케이크 먹기 딱좋은 크기에요,1
3343,비싸서 고민했는데 직접 보니 넘 예쁘고 만족스러워요 하나 더 사고 싶네요 요플레 과일 케이크 먹기 딱좋은 평가 크기에요,1
3343,비싸서 고민했는데 직접 보니 넘 사색 예쁘고 만족스러워요 하나 더 사고 싶네요 요플레 과일 케이크 먹기 딱좋은 크기에요,1
3343,비싸서 고민했는데 직접 보니 넘 예쁘고 만족스러워요 하나 더 사고 싶네요 요플레 케이크과일먹기 딱좋은 크기에요,1
3343,비싸서 했는데 직접 보니 넘 예쁘고 만족스러워요 하나 더 사고 싶네요 요플레 과일 케이크 먹기고민딱좋은 크기에요,1
3354,구매후 세탁하고 말렸는데..이상한 냄새.. 한달 그늘에서 널어놓았는데 냄새가 안없어져요.. 뭐 이런 상품이있는지.. 정말 돈아까워 죽겠어요.. 모던하우스 가보니 얼마차이 안나는 가격에 좋은게 있더라고요.. 정말 후회됩니다,0
3354,구매 세탁정말 말렸는데..이상한 냄새.. 한달 그늘에서 널어놓았는데 냄새가 안없어져요.. 뭐 이런 상품이있는지.. 정말후돈아까워안나죽겠어요.. 모던하우스 가보니 얼마차이 는 가격에 좋은게 있더라고요.. 하고 후회됩니다,0
3354,구매후 세탁하고 말렸는데..이상한 냄새.. 한달 그늘에서 년 널어놓았는데 냄새가 음지 안없어져요.. 뭐 이런 상품이있는지.. 정말 정가 돈아까워 죽겠어요.. 모던하우스 가보니 얼마차이 안나는 가격에 좋은게 있더라고요.. 시가 정말 후회됩니다,0
3354,구매후 세탁하고 말렸는데..이상한 냄새.. 한월 그늘에서 널어놓았는데 냄새가 안없어져요.. 뭐 이런 상품이있는지.. 정말 돈아까워 죽겠어요.. 모던하우스 가보니 얼마차이 안나는 가격에 좋은게 있더라고요.. 정말 후회됩니다,0
3354,구매후 세탁하고 말렸는데..이상한 냄새.. 한달 음지에서 널어놓았는데 냄새가 안없어져요.. 뭐 이런 상품이있는지.. 정말 돈아까워 죽겠어요.. 모던하우스 가보니 얼마차이 안나는 가격에 좋은게 있더라고요.. 정말 후회됩니다,0
3489,칫수 다 재보고 주문한건데 실제가 좀더 크네요 사이즈가 좀 틀려서 샀는거 한개는 못쓰게됐어요 공간부족.. 물건은 예쁩니다 배송기사님도 친절하세요,1
3489,칫수 다 재보고 주문한건데 실제가 좀더 크네요 사이즈가 좀 틀려서 샀는거 한개는 출판 복 못쓰게됐어요 공간 한계 부족.. 물건은 예쁩니다 배송기사님도 친절하세요,1
3489,칫수 다 재보고 주문제한건데 실제가 좀더 크네요 사이즈가 좀 틀려서 샀는거 제한개는 못쓰게됐어요 공간부족.. 물건은 예쁩니다 배송기사님도 친절하세요,1
3489,기술자 칫수 다 재보고 주문한건데 실제가 좀더 크네요 붉 사이즈가 좀 틀려서 샀는거 한개는 못 발행 쓰게됐어요 공간부족.. 물건은 예쁩니다 배송기사님도 친절하세요,1
3489,칫수 다 재보고 주문 정한 한건데 실제가 좀더 크네요 사이즈가 좀 틀려서 샀는거 한개는 못쓰게됐어요 공간부족.. 물건은 예쁩니다 배송기사님도 기술자 턱 친절하세요,1
3627,발톱 두껍고 단단한 분들 써도 소용없어요 이 테이프 물렁거리고 힘이없어서 들어 올리지를 못함 딱딱한 테이프 찾고있는데 또 돈 날렸어요..,0
3627,발톱 두껍고 단단한 분들 써도 소용없어요 이 테이프 매가 물렁거리고 고난 힘이없어서 들어 올리지를 못함 딱딱한 테이프 찾고있는데 또 돈 날렸어요..,0
3627,발톱 두껍고 단단한 써도 소용없어요 이 테이프 물렁거리고 힘이없어서 들어 올리지를 못함 딱딱한 테이프 찾고있는데 또 돈 날렸어요..,0
3627,발톱 두껍고 단단한 분들 써도 소용없어요 이 테이프 물렁거리고 힘이없어서 들어 올리지를 못궤짝 딱딱한 테이프 찾고있는데 또 돈 날렸어요..,0
3627,발톱 두껍고 단단한 분들 써도 이 테이프 물렁거리 힘이없어서 들어 올리지를 못함 딱딱한 테이프 찾고있는데 또 돈 날렸어요..,0
3643,배송빠르네요 배송 빠르고 그냥 먹기는 정말 거북한듯요 ㅜㅜ 두유나 요구르트 넣어서 같이 먹어야겠어요ㅠㅠ,1
3643,배송빠르네요 배송 빠르고 그냥 먹기는 정말 거북한듯 ㅜㅜ요두유나 요구르트 넣어서 같이 먹어야겠어요ㅠㅠ,1
3643,배송빠르네요 배송 빠르고 그냥 먹기는 정말 거북한듯요 ㅜㅜ 두유나 요구르트 넣어서 같이 먹어야겠어요ㅠㅠ,1
3643,배송빠르네요 배송 빠르고 그냥 듯는 정말 거북한먹기요 ㅜㅜ 두유나 요구르트 넣어서 같이 먹어야겠어요ㅠㅠ,1
3643,배송빠르네요 배송 요 그냥 먹기는 정말 거북한듯빠르고 ㅜㅜ 두유나 요구르트 넣어서 같이 먹어야겠어요ㅠㅠ,1
3655,이거 붙였는데 그양 일반 뽁뽁이 보다 괜찮아요 근데 사이즈를 한참 크게 해서 주문하는게 젛을것 같아요 그래야 붙이기가 편해요 근데 끈끈이가 너무 강해서 구번 사용이 가능할가 싶아요,0
3655,거 붙였는데 그양 뽁뽁이 보다 근데 사이즈를 한참 크게 해서 주문 젛을것 같아요 그래야 붙가 편해요 근데 끈끈이가 너무 구번 사용 가능할가 싶아요,0
3655,이거 붙였는데 그양 일반 뽁뽁이 보다 괜찮아요 근데 사이즈를 한참 크게 해서 주문하는게 젛을것 같아요 그래야 붙천재가 편해요 근데 끈끈이가 너무 강해서 구번 사용이 가능할가 싶아요,0
3655,이거 붙였는데 그양 일반 뽁뽁이 보다 괜찮아요 근데 사이즈를 한참 크게 해서 신청하는게 젛을것 같아요 그래야 붙이기가 편해요 근데 끈끈이가 너무 강해서 구번 사용이 가능할가 싶아요,0
3655,이거 붙였는데 그 극 양 일반 요구 뽁뽁이 보다 괜찮아요 근데 사이즈를 한참 크게 해서 주문하는게 젛을것 같아요 그래야 붙이기가 편해요 근데 끈끈이가 너무 강해서 구번 사용 채용 이 가능할가 싶아요,0
3671,완전 줄 튼튼하고 줄 재질도 너무 맘에 들어요 굳이 싸구려 여러개 사는것보다 이거 하나 사는게 이득임 앞으로 애용할깨요,1
3671,줄 완전 튼튼하고 줄 재질도 너무 맘에 들어요 굳이 싸구려 여러개 사는것보다 이거애용하나 사는게 이득임 앞으로 할깨요,1
3671,완전 줄 튼튼하고 줄 재질도 맘에 들어요 굳이 싸구려 여러개 사는것보다애용이거 하나너무사는게 이득임 앞으로 할깨요,1
3671,완전 줄 튼튼하고 줄 싸구려도 너무 맘에 들어요 재질굳이여러개 사는것보다 이거 하나 사는게 이득임 앞으로 애용할깨요,1
3671,줄 튼튼하고 줄 재질도 너무 맘에 들어요 굳이 싸구려 여러개 사는것보다 이거 하나 사는게 임 앞으로 할깨,1
3721,일단 제 가방에 잘 어울려서 좋아요 인쇄자체가 정교하진 않아요,1
3721,일단 제 가방 자형 에 잘 어울려서 좋아요 인쇄자체가 정교하진 않아요,1
3721,일단 제 가방에 잘 어울려서 자형 좋아요 인쇄자체가 정교하진 않아요,1
3721,일단 제 가방에 잘 어울려서 좋아요 판자체가 정교하진 않아요,1
3721,일단 제 가방에 잘 어울려서 좋아요 인쇄 글짓기 자체가 정교하진 않아요,1
3756,재구매 줄이 너무 잘 떨어져요... 몇개째인지 모르겠습니다. 애가 쓸때마다 언제 끊어질지 몰라 불안해해요...,0
3756,재구매불안줄이 너무 잘 떨어져요... 째인지몇개모르겠습니다. 애가 쓸때마다 언제 끊어질지 몰라 해해요...,0
