guid,title,label
ynat-v1_train_01967,발레리나 김 밥그릇원 세종문화회관서 탱고발레 공연,3
ynat-v1_train_01967,발레리나 김주원 세종문화회관서ul 최고발레리나,3
ynat-v1_train_02000,거래소 고속도로 주유소 석유시장 참여 MOU,2
ynat-v1_train_02000,거래소 고속도로 주유소 석유시장 참여 NOU,2
ynat-v1_train_02000,거래소 고속도로 주유소 석유시장 진출 MOU,2
ynat-v1_train_02046,용산공원에 묻다 토론회,2
ynat-v1_train_02046,용산공원에 대한 공개 토론회,2
ynat-v1_train_02046,용사 머릿에 묻다 토론회,2
ynat-v1_train_02305,프로배구 KB손해보험 권순찬 감독과 재계약,5
ynat-v1_train_02305,프로배구 KB손해보험 권순찬 감독과 자유계약,5
ynat-v1_train_02305,프로배구 KB손해보험 권순찬 감독과 재거네,5
ynat-v1_train_02507,거리 예술의 향연 고양 호수예술축제 49만명 다녀가,3
ynat-v1_train_02507,거리 예술의 하는데연 고양시 문화예술축제 49만명증가,3
ynat-v1_train_02507,거리 예술의 향연 서울 호수예술축제 49만명증가,3
ynat-v1_train_02530,대림산업 2조2천억원 규모 이란 정유시설 공사계약 해지,1
ynat-v1_train_02530,대림산업 2조2천억원 규모 이란 ø시설 공사계약 해지,1
ynat-v1_train_02530,대림산업 2조3천억원 규모 이란 정유시설 공사계약 해지,1
ynat-v1_train_02579,LG G5 사용자 안드로이드 누가 미리 맛본다,0
ynat-v1_train_02579,LG G5 사용자 안드로이드 맛 미리 맛본다,0
ynat-v1_train_02579,LG G4 사용자 안드로이드 누가 미리 맛보기,0
ynat-v1_train_02662,KT 할인 혜택 2배 더블할인 멤버십 시즌제 도입,3
ynat-v1_train_02662,KT 할인 혜택 5배 더블할인 멤버십 시즌제 도입,3
ynat-v1_train_02662,KT 할인 랐 2배 더블할인 멤버십 시즌제 도입,3
ynat-v1_train_02835,폐쇄된 공간에서 펼쳐지는 작가와 독자의 두뇌게임,3
ynat-v1_train_02835,폐쇄된 공간에서 펼쳐지는 험와 독자의 두뇌게임,3
ynat-v1_train_02835,폐쇄된 공간에서 펼쳐지는 작가와 독자의 두뇌쒴,3
ynat-v1_train_03042,SKT 한국서비스품질지수 이동통신 부문 1위,0
ynat-v1_train_03042,SKT 내서비스품질지수 이동통신 부문 1위,0
ynat-v1_train_03042,SKT 통신서비스품질지수 이동통신 부문 1위,0
ynat-v1_train_03122,최경환 무소속 찍는 것은 야당 찍는 것과 같다,6
ynat-v1_train_03122,최 🖐환 무소속 찍는 것은 야당 찍는 것과 같다,6
ynat-v1_train_03122,최경환 무소속 찍는 것은 줘 찍는 것과 같다,6
ynat-v1_train_03704,신간 버려서 얻은 단 하나의 자유,3
ynat-v1_train_03704,신간 버려서 얻은 단 하나의 꿈,3
ynat-v1_train_03704,자유 자유리에서 얻은 단 하나의 자유,3
ynat-v1_train_03808,김영철 방한 반대하는 자유한국당 의원들,6
ynat-v1_train_03808,세종시죠 방한 반대하는 자유한국당 의원들,6
ynat-v1_train_03808,김영철 감독에 반대하는 자유한국당 의원들,6
ynat-v1_train_04361,한국당 국회 정개특위 간사에 장제원 의원 선임,6
ynat-v1_train_04361,한국당 국회 정개헌위원장 간사에 장제원 의원 선임,6
ynat-v1_train_04361,##어서 국회 정개특위 간사에 장제원 의원 선임,6
ynat-v1_train_04404,이정현 우병우 거취 검찰 조사 끝나고 결정해야,2
ynat-v1_train_04404,특검 대통령 우병우 녹취 검찰 조사 끝나고 결정해야,2
ynat-v1_train_04404,이정현 우병우 특검 의혹 검찰 조사 끝나고 결정해야,2
ynat-v1_train_04661,NH농협금융지주 직원 11명 청년이사로 위촉,1
ynat-v1_train_04661,NH농협금융지주 직원 11명 청년이사 선임 祠종합,1
ynat-v1_train_04661,NH농협금융지주 직원 11명 청년 대표로 위촉,1
ynat-v1_train_04801,문화소식 국립중앙박물관 에트루리아전 무료 관람,3
ynat-v1_train_04801,문화소식 국립 국립박물관 에트루리아 공연 무료 관람,3
ynat-v1_train_04801,문화소식 국립중앙박물관 에 間루리아전 무료 관람,3
ynat-v1_train_04834,차세대 통신 5G 전송량 LTE의 5배 속도는 4050배 빨라,0
ynat-v1_train_04834,차세대 통신사 들을송량 LTE의 5배 속도는 4050배 빨라,0
ynat-v1_train_04834,차세대 통신 5G 전송량 LTE의 5배 속도의 4050배 빨라,0
ynat-v1_train_05070,공정위 SK에 1년 내 SK증권 주식 전량 팔아라,1
ynat-v1_train_05070,공정위 남편에 1년 내 SK증권 주식 전량 팔아라,1
ynat-v1_train_05070,공정위보복 내 1년 내 SK증권 주식 전량 팔아라,1
ynat-v1_train_05445,슈퍼스타 에드 시런 내년 4월 내한공연,3
ynat-v1_train_05445,슈퍼스타 에드 시런M 4월 내한공연,3
ynat-v1_train_05445,잡아야스타 에드 시런 내년 4월 내 이번기회에공연,3
ynat-v1_train_05485,국감현장 여야 과학기술 출연연 방만 운영 한목소리 질타종합,6
ynat-v1_train_05485,국감단체장 여야 과학기술 출연연 방만 운영 한목소리 질타종합,6
ynat-v1_train_05485,국감현 느꼈 여야 과학기술 출연연 방만 운영 한목소리 질타종합,6
ynat-v1_train_05486,인스타그램 계정 해킹당해도 재빨리 복구할 수 있다,0
ynat-v1_train_05486,인스타그램 계정 해킹깁도 재빨리 복구할 수 있다,0
ynat-v1_train_05486,인스타그램 계의가 해킹당해도 재빨리 해사할 수 있다,0
ynat-v1_train_05569,특검보고서 공개 갈등 트럼프내들러 80년대부터 오랜 악연,4
ynat-v1_train_05569,특검보고서 공개한 트럼프내들러 80년대부터의 악연,4
ynat-v1_train_05569,특검보고서 퐝 갈등 트럼프내들러 80년대부터 오랜 악연,4
ynat-v1_train_05904,트럼프 이스라엘 총선서 또 네타냐후 구하기 나서나,4
ynat-v1_train_05904,트럼프됍 총선서 또 네타냐후 구하기 나서나,4
ynat-v1_train_05904,트럼프 이스라엘 정부서 또 네타냐후 구하기별로나,4
ynat-v1_train_06283,게시판 서울서 기술영향평가 공개 토론회,2
ynat-v1_train_06283,게시판 한국서 기술영향평가 공개 토론회,2
ynat-v1_train_06283,게시판 서울서 기술영부담평가 공개 토론회,2
ynat-v1_train_06288,프랑스 이란에 자국 학자들 즉각 석방 요구,4
ynat-v1_train_06288,프랑스 이란에 자국 학회 즉각 亭 요구,4
ynat-v1_train_06288,프랑스 대통령에 자국 학자들 즉각 석방 요구,4
ynat-v1_train_06365,박지현 여자농구 아시아 U18 대회 주목할 선수에 선정돼,5
ynat-v1_train_06365,박지현 여자농구 아시아 U18 대회 출전할 선수에 포함돼,5
ynat-v1_train_06365,박지현 여자농구 U2018 대회 주목할 선수에 선정돼,5
ynat-v1_train_06722,게시판 한은 초등교사 직무연수 참가자 모집,2
ynat-v1_train_06722,게시판 한은 내 무 직무연수 참가자 모집,2
ynat-v1_train_06722,게시판 한은 초등교사 직무평가기 참가자 모집,2
ynat-v1_train_06811,인사말하는 남궁훈 카카오 게임사업총괄 부사장,0
ynat-v1_train_06811,인사말하는 한가는훈 카카오 게임사업총괄 부사장,0
ynat-v1_train_06811,인사말하는 남궁훈 카카오톡사업총괄 부사장,0
ynat-v1_train_06967,종이책 구입자에게 책이 보이는 오디오북 체험 제공,3
ynat-v1_train_06967,종이책 구입자에게 책이 보이는 오디오 체험 무료 제공,3
ynat-v1_train_06967,종이책 구입자에게 책이 보이는 오디오북도와 제공,3
ynat-v1_train_07048,울산대 세계대학 논문 평가서 국내 5위 진입,2
ynat-v1_train_07048,울산대 세계대학 논문 발표서 국내 5위 진입,2
ynat-v1_train_07048,울산대 고려대학 논문 평가서 국내 5위 진입,2
ynat-v1_train_07057,답변하는 이낙연 국무총리 후보자,6
ynat-v1_train_07057,무뇌아 이낙연 국무총리 후보자,6
ynat-v1_train_07057,답변한 이낙연 국무총리 후보자,6
ynat-v1_train_07192,KB국민카드 모바일 채팅으로 카드발급 심사하고 한도 증액,1
ynat-v1_train_07192,KB국민카드 모바일 채팅으로 카드발급 심사하고 😕도 증액,1
ynat-v1_train_07192,KB국민카드 모바일 채 2005년카드 카드발급 심사하고 한도 증액,1
ynat-v1_train_07279,일본 스마트폰 시장은 애플 천하,4
ynat-v1_train_07279,내의 디자인은 애플 천하,4
ynat-v1_train_07279,일본 스마트폰 시장은 전망 천적,4
ynat-v1_train_07419,MLB 유튜브에 후반기 13경기 생중계 콘텐츠 독점 제공,4
ynat-v1_train_07419,MLB 유튜브에 후반기 13경기 생 버려계 콘텐츠 독점 제공,4
ynat-v1_train_07419,MLB 유튜브에 후반기 13경기 생중계 영상 독점 제공,4
ynat-v1_train_07587,포켓몬 고 국내에서 40만 명 이상 설치,2
ynat-v1_train_07587,포켓몬 고 국내에서 50만 명 이상 설치,2
ynat-v1_train_07587,포켓몬 起 국내에서 40만 명 이상 설치,2
ynat-v1_train_07617,만화가협회 오늘의 우리만화 5편 선정,3
ynat-v1_train_07617,만화가협회 오늘 🖕 여성만화 5편 선정,3
ynat-v1_train_07617,만사에서협회 오늘의 우리만화 5권 선정,3
ynat-v1_train_07684,듀랜트 26점 골든스테이트 밀워키 꺾고 선두 고수종합,5
ynat-v1_train_07684,듀랜트 26점 골든스테이트 밀워키 꺾고 선두 사수종합,5
ynat-v1_train_07684,듀랜트 26점 골든스테이트 밀워키 꺾고 선두 고 평양종합,5
ynat-v1_train_08032,메르켈 이란 대통령에게 제재 해제 후 협상은 비현실적,4
ynat-v1_train_08032,메르켈 이란 대통령에게 토착왜구 해제 후 협상은 비현실적,4
ynat-v1_train_08032,메르켈 이란 대통령에게 제재 해제 후 이란은 비 핵무기적,4
ynat-v1_train_08341,헤밍웨이 노인과 바다로 돌아온 소리꾼 이자람,3
ynat-v1_train_08341,헤밍웨이 노인과 바다로 돌아온 소리꾼 이자😛,3
ynat-v1_train_08341,헤밍웨이 가족과 자유로 돌아온 소리꾼 이자람,3
ynat-v1_train_08406,장미의 이름 새 옷 입히니 젊은 독자 호응,3
ynat-v1_train_08406,장미의 이름 새 옷 입히니 광화문 독자 호응,3
ynat-v1_train_08406,장미 체험에 새 옷 입히니 젊은 독자 호응,3
ynat-v1_train_08422,대만 총통선거 D1 막판 관전 포인트는 대학생 귀향투표,4
ynat-v1_train_08422,대만 총통선거 DJ 막판 관전 포인트는 대학생 귀향투표,4
ynat-v1_train_08422,대만 총통선거 시즌1 막판 관전투표는남 귀향투표,4
ynat-v1_train_08618,국내 주식형 펀드 나흘 만에 자금 순유출,1
ynat-v1_train_08618,코스피 주식형 펀드 나흘 만에 자금 순자산 ㄷㄷ,1
ynat-v1_train_08618,국내 주식형 펀드 열흘 만에 자금 순유출,1
ynat-v1_train_08735,관리의 힘 SK 김광현 5이닝 무실점 컨디션 괜찮아...,5
ynat-v1_train_08735,수비의 힘 SK 김승현 5이닝 무실점 컨디션 괜찮아...,5
ynat-v1_train_08735,수비의 힘 SK 김광현 5이닝 무실점 컨디션 괜찮아...,5
ynat-v1_train_09749,안종범 정책조정수석 지난 주말 조용히 딸 혼사 치러종합,6
ynat-v1_train_09749,안종범 정책조정수석 지난 주말 조용히 딸 시국사보러종합,6
ynat-v1_train_09749,안종범 정책조정수석 지난 주말 조용히 딸 혼사종합종합종합,6
ynat-v1_train_09990,러이스라엘 시리아내 외국군 철수 논의 실무그룹 구성 합의,4
ynat-v1_train_09990,러이스라엘 시리아내 정부군 철수 논의 실무충 구성 합의,4
ynat-v1_train_09990,러이스라엘 시리아내 외국군 철수 논의 실무단 구성 합의,4
ynat-v1_train_10025,건배하는 김정은시진핑,6
ynat-v1_train_10025,건배하는 김정은 욧진핑,6
ynat-v1_train_10025,건배하는 김정은 。진핑,6
ynat-v1_train_10038,카드수수료율 차별에 대한 질의서,1
ynat-v1_train_10038,카드수수료율 차별에 대한갓의서,1
ynat-v1_train_10038,카드수수 의미율 차별에 대한 질의서,1
ynat-v1_train_10334,국회에서 열린 정개특위 간담회,6
ynat-v1_train_10334,국회에서 열린 불만개특위 간담회,6
ynat-v1_train_10334,국회에서 열린ل개특위 간담회,6
ynat-v1_train_10410,환영사하는 이효성,2
ynat-v1_train_10410,환영사표 이효성,2
ynat-v1_train_10410,환영사하는노예효성,2
ynat-v1_train_10582,그래픽 태풍 탈림 일본 규슈로 방향 틀 듯,3
ynat-v1_train_10582,그래픽 태풍 탈림 일본 규슈 해 방향 틀 듯,3
ynat-v1_train_10582,그래픽 태풍 탈림 일본 규슈뎐 방향 틀 듯,3
ynat-v1_train_10792,다이아 티비 유튜브 구독자 50만명 창작자 130개팀 확보,2
ynat-v1_train_10792,다이아 티비 유튜브 구독자 100만만명제작자 130개팀 확보,2
ynat-v1_train_10792,다이아 티비 유튜브 구독세포 50만명 창작자 130개팀 확보,2
ynat-v1_train_10842,벤투호 상승세 한국 축구 FIFA 랭킹 53위로 올해...,5
ynat-v1_train_10842,벤투호핱세 한국 축구 FIFA 랭킹 힘든위로 올해...,5
ynat-v1_train_10842,벤투호 상승세 한국 축구 FIFA 랭킹 53위로 추락...,5
ynat-v1_train_10964,법원행정처장 김학의 재정신청 기각 다시 보는 건 부적절,2
ynat-v1_train_10964,##㈜행정처장 김학의 영장신청 기각 다시 보는 건 부적절,2
ynat-v1_train_10964,법원행정처장 김학의빠리신청 기각 기각 보는 건 부적절,2
ynat-v1_train_11180,팀 성적 밀려 신인왕 놓쳤던 최준용 그래도 팀 성적 중요,5
ynat-v1_train_11180,팀 성적 밀려 신인왕 놓쳤던 최준용 그래도 수비 더 중요,5
ynat-v1_train_11180,팀 정신 밀려 신인왕 놓쳤던 최준용 그래도 팀 성적 중요,5
ynat-v1_train_11220,재밌는데 안 알려진 한국소설 50편,3
ynat-v1_train_11220,재밌고 안 알려진 한국소설 5편,3
ynat-v1_train_11220,깔끔는데 안 알려진 한국소설 50편,3
ynat-v1_train_11809,르포 1분이 1시간 같아 황태도 소방차도 얼어버린 대관령종합,3
ynat-v1_train_11809,르노 5분이 1시간 같아 황령도 소방차도 잃어버린 대관령종합,3
ynat-v1_train_11809,르포 1 밝 1시간 같아 황령도 소방차도 얼어버린 대관령종합,3
ynat-v1_train_11847,KT 기가 와이파이 홈 가입자 100만 명 돌파,0
ynat-v1_train_11847,KT 기가 와이파이 유튜브 가입자 100만 명 돌파,0
ynat-v1_train_11847,KT 기가 와이파이 홈 가입자 수만명 발표,0
ynat-v1_train_11958,베스트셀러 흔한남매 2권 1위 올라,3
ynat-v1_train_11958,베스트들러 남은한남매 2권 1위 올라,3
ynat-v1_train_11958,베스트셀러 흔한남매 입장권 1위 올라,3
ynat-v1_train_12167,프로농구 현대모비스 인삼공사에 21점 차 대승종합,5
ynat-v1_train_12167,프로농구 현대모비스 인삼공사에 21점 차 대 켓종합,5
ynat-v1_train_12167,프로농구 현대모비스 인삼공사 꺾 21점 차 대승종합,5
ynat-v1_train_12293,독일 프리랜서 기자가 만든 세월호 다큐 베를린 등지서 상영,4
ynat-v1_train_12293,독일 잽랜서 기자가 만든 세월호 다큐 베를린 등지서 상영,4
ynat-v1_train_12293,베 프리랜서 기자가 만든 TV 다큐 베를린 등 💜서 상영,4
ynat-v1_train_12307,교보생명 광화문글판 여름편 좋은 건 사라지지 않는다,3
ynat-v1_train_12307,교 含생명 광화문글판 여름편 좋은 건 사라지지 않는다,3
ynat-v1_train_12307,교보생명 광화문 게시판 여름편 좋은 건 사라지지 않는다,3
ynat-v1_train_12752,성인 10명 중 7명 인공지능 비서가 사생활 침해할 수도,0
ynat-v1_train_12752,성인 10명 중 7명 인공지능 비서 등 사생활 침해 지적종합,0
ynat-v1_train_12752,성인 10명 중 7명 인공지능 비서가 사생활 침해할 것,0
ynat-v1_train_12847,그래픽 MLB 올스타전 내셔널리그 출전 선수,5
ynat-v1_train_12847,그래픽 MLB 올스타전 내셔널리그 출전팀,5
ynat-v1_train_12847,그래 따르면 MLB 올스타전 내셔널리그 출전 선수,5
ynat-v1_train_13080,방통위 장애인용 화면해설방송 재방 비율 축소,2
ynat-v1_train_13080,방 풰위 장애인용 화면해설 究 🔞방 비율 ，,2
ynat-v1_train_13080,영상통화자찬 방송용 화면해설방송 재방 비율 축소,2
ynat-v1_train_13088,양양군 일자리 안내시스템 키오스크 구축,2
ynat-v1_train_13088,양양군 선박 안내시스템 키오스크 구축,2
ynat-v1_train_13088,양양군 일자리 안내방송 키오스크 구축,2
ynat-v1_train_13217,베스트셀러 나의 문화유산답사기 서울편 28계단 상승해 9위,3
ynat-v1_train_13217,베스트셀러 문화 문화유산 탐사기 서울편 28계단 상승해 9위,3
ynat-v1_train_13217,베스트셀러 나의 문화유산답네 뉴욕해 28계단 상승해 9위,3
ynat-v1_train_13502,미국관광청 한국인 공략 키워드로 탈출 제시,4
ynat-v1_train_13502,미국관광청 한국인 공략 키워드로 입장 제시,4
ynat-v1_train_13502,미국관광청의 공략 키워드로 탈출 제시,4
ynat-v1_train_13726,멕시코 정부 구스만 탈옥후 작년말 미국 방문은 사실무근,4
ynat-v1_train_13726,멕시코 정부 구스만 탈옥 후 작년말 미국 방문은 사실무근,4
ynat-v1_train_13726,멕시코 대통령 구스만 탈옥후 작년말 미국 방문은 전무효,4
ynat-v1_train_13885,공군 탄약고 인근에서 화재,2
ynat-v1_train_13885,공군 탄약 것이다 인근에서 화재,2
ynat-v1_train_13885,공군 탄약고 인근 포격,2
ynat-v1_train_13892,법원 2년 전 경기 몰수패 요구한 성남FC 소송 각하,5
ynat-v1_train_13892,성남 2년 전 경기 몰수패 주장한 성남FC 소송 각하,5
ynat-v1_train_13892,법원 2년 전 경기 몰수패 주장한 성남FC 소송 기각,5
ynat-v1_train_14227,포스코건설 엘시티 더샵 책임준공 약속 반드시 지킬 것,1
ynat-v1_train_14227,포스코건설 엘시티 더샵 책임준 豊 약속 반드시 지킬 것,1
ynat-v1_train_14227,포스코건설 엘시티 더샵 내준공 약속 반드시 지킬 것,1
ynat-v1_train_14293,새 일왕 즉위 계기 여성 왕위계승 허용 요구 되살아날 듯,4
ynat-v1_train_14293,새 일왕 즉위 계기 여성 왕위 계승 허용 요구 되살아날 듯,4
ynat-v1_train_14293,새 일왕 즉위 계기 여성 왕위계승 허용 요구 되살아날 죽고,4
ynat-v1_train_14340,인터넷진흥원 MS 윈도 원격관리기능 취약점 포착,0
ynat-v1_train_14340,인터넷진흥원 MSC도 원격관리기능 취약점 포착,0
ynat-v1_train_14340,인터넷진흥원 MS 윈도 원격관리시스템 취약점 포착,0
ynat-v1_train_14400,홍기택 산업은행 회장 사즉생의 각오로 다시 태어나자,1
ynat-v1_train_14400,박기택 산업은행 회장 사즉생의 각오로 다시 태어나자,1
ynat-v1_train_14400,홍기택 산업은행 회장 사즉생의 각오리자 다시 태어나자,1
ynat-v1_train_14475,황총리 국민이 체감하는 금융개혁 속도감 있게 해야,6
ynat-v1_train_14475,황 쉽게 국민이 체감하는 금융개혁 속도감 있게 해야,6
ynat-v1_train_14475,황총리 국민 체감하는 금융개혁 속도감 있게 해야,6
ynat-v1_train_14649,첫 3연승한 LG 현주엽 감독 현재 전력 어느 팀에도 ...,5
ynat-v1_train_14649,개막 3연승한 LG 현주엽 감독 현재 전력질호 5...,5
ynat-v1_train_14649,첫 3연승부 LG 현기엽 감독 현재 전력 어느 팀에도...,5
ynat-v1_train_14729,벤투호의 보물 황인범 내년엔 더 성장할래요,5
ynat-v1_train_14729,벤투호의 거물 황인범 내년엔 더 성장할래요,5
ynat-v1_train_14729,벤투호의 보루 황 감독호 내년엔 더 성장할래요,5
ynat-v1_train_15259,방송대 청각장애학생 위한 매체강의 자막 서비스 제공,2
ynat-v1_train_15259,방송사 청각장애학생 위한 매체강의 자막 서비스 제공,2
ynat-v1_train_15259,방송대 청각장애학생 위한 영상강의 자막 서비스 제공,2
ynat-v1_train_15316,아시안게임 2연패 노리던 한국 남자농구 이란에 막혀 ...,5
ynat-v1_train_15316,아시안게임 4 쭙패 노리던 한국 남자농구 이란에 막혀.. 같습니다,5
ynat-v1_train_15316,아시안게임 4연패 노리던 한국 남자농구 이란에 막혀...,5
ynat-v1_train_15613,선택 4.13 고려인 동포들도 국민으로서 한 표,6
ynat-v1_train_15613,선택 4. 13 고려인 동포들도 국민으로서🤨해야,6
ynat-v1_train_15613,제주 4. 13 고려인 동포 대한민국 국민으로서 한마음,6
ynat-v1_train_15758,홍남기 미래부차관 과기위성 3호 연구용으로 최선 다했다,2
ynat-v1_train_15758,홍남기 산업부차관 과기위성 3호 연구용으로 최선 다했다,2
ynat-v1_train_15758,홍남기 미래직을차관 과기 김상조 3호 기용으로 최선 다했다,2
ynat-v1_train_16062,폭우와 함께 마무리되는 아시안게임,5
ynat-v1_train_16062,폭우와 함께 진행되는 아시안게임,5
ynat-v1_train_16062,폭우와 함께 개최되는 아시안게임,5
ynat-v1_train_16103,평양정상회담 함께 손 흔드는 남북정상,6
ynat-v1_train_16103,평양핱 ㅂㅅ 함께 손 흔드는 남북정상,6
ynat-v1_train_16103,평양정상회담 남북 손 흔드는 남북정상,6
ynat-v1_train_16118,게시판 STEPI 414회 과학기술정책포럼,0
ynat-v1_train_16118,게시판 STAPI 414회 과학기술정책포럼,0
ynat-v1_train_16118,게시판 DTEPI 414회 과학 씨정책포럼,0
ynat-v1_train_16169,정동영 선거제도 개혁 없이 개혁입법연대 동참 못 해종합,6
ynat-v1_train_16169,정동영 선거제도섭 없이집에입법안 동참 못 해종합,6
ynat-v1_train_16169,정동영 선거제도 개혁 말아먹고 개혁입법연대 동참 못 해종합,6
ynat-v1_train_16258,택시단체 광화문 화재 택시기사 카풀반대해 분신,2
ynat-v1_train_16258,##두단체 광화문 화재 택시기사 카풀반대에 분신,2
ynat-v1_train_16258,택시단체 광화문 화재 택시기사 카풀느냐해 분신,2
ynat-v1_train_16311,지상파 중간광고 도입 움직임에 신문협회 특혜 완결판,2
ynat-v1_train_16311,지상파 중간광고 도입 움직임에 기자협회 나란히 게시판,2
ynat-v1_train_16311,旌파 중간광고 도입 움직임에 신문협회 특혜 완결판,2
ynat-v1_train_16506,그래픽 MLB 디비전시리즈 LA다저스 예상 선발투수,5
ynat-v1_train_16506,그래픽 MLB 디비전시리즈 LA다 없으므로스 예상 선발투수,5
ynat-v1_train_16506,구장과 MLB 디비전시 ABA다저스 예상 선발투수,5
ynat-v1_train_16521,금융투자협회 새 협회장에 권용원 씨 선출종합2보,1
ynat-v1_train_16521,금융투자협회 3개 협회장에 권용원 씨 선출종합특보,1
ynat-v1_train_16521,금융투자협회 새 협회장에 권용원 씨 수사권종합2보,1
ynat-v1_train_16652,여행소식 루프트한자 A380으로 인천프랑크푸르트 매일 운항,3
ynat-v1_train_16652,U리랜드 루프트한자 A360으로 인천프랑크푸르트서 운항,3
ynat-v1_train_16652,여행소식 루프트한자 A360으로 인천프랑크푸르트 매일 운항,3
ynat-v1_train_16736,출범 열흘 혁신위 좌초 위기에 바른미래 또다시 내홍 조짐종합,6
ynat-v1_train_16736,출범 열흘 혁신위 좌초부터 바른미래 또다시 KIA홍 조짐종합,6
ynat-v1_train_16736,출범 열흘 혁신위 좌초 위기에 멸 또다시 내홍 조짐종합,6
ynat-v1_train_16784,NBA 클리블랜드 감독 교체 후 첫 경기서 6연패 마감,5
ynat-v1_train_16784,NBA 클리블랜드 감독 교체 압 첫 경기서 6연패 마감,5
ynat-v1_train_16784,NBA 클리블랜드 3연 개막 후 첫 경기서 6연패 마감,5
ynat-v1_train_17163,MBC PD수첩 검사와 금융재벌편 방송금지가처분 기각종합,2
ynat-v1_train_17163,MBC PD수첩 검사와 캐재벌편 방송금지가처분 기각종합,2
ynat-v1_train_17163,MBC PD수첩 방송 MBC 금융재벌 의혹 방송금지가 기각 기각종합,2
ynat-v1_train_17524,심재철 대학생 학자금 대출이자 경감 입법추진,2
ynat-v1_train_17524,심재철 의원 학 해준 대출이자 경감 입법추진,2
ynat-v1_train_17524,심재철 대학생 학자금 대출이자 경 경쟁 입법추진,2
ynat-v1_train_17729,문 대통령 교육부 업무보고에 앞서,6
ynat-v1_train_17729,문 대통령 국회 업무보고에 앞서,6
ynat-v1_train_17729,문 대통령 대통령 업무보고굶 앞서,6
ynat-v1_train_17862,게시판 여성과기인지원센터 잡미팅 데이 개최,2
ynat-v1_train_17862,게시놓 여성과기인지원센터 잡미팅 데이 개최,2
ynat-v1_train_17862,게시판 여성성기인지원센터 잡미팅 2018 개최,2
ynat-v1_train_17890,정보보호 해커톤 대상에 MJ 시큐리티 팀,0
ynat-v1_train_17890,정보보호 해커톤 팀에 MJ 시큐리티 팀,0
ynat-v1_train_17890,정보보호 해커쯩 대상에 MJ 시큐리티 팀,0
ynat-v1_train_18079,소리로 보는 오페라 라 트라비아타 13일 부산 공연,3
ynat-v1_train_18079,트로라 오페라 디 트라비아타 13일 부산서,3
ynat-v1_train_18079,소리로 보는 오페 있을지 라 트라비아타 13일 부산 공연,3
ynat-v1_train_18289,설치미술가 양혜규 10월 재개관 뉴욕 현대미술관 전시,3
ynat-v1_train_18289,설치미술청문회 양혜규 10월 재개관 뉴욕 현대미술관 전시,3
ynat-v1_train_18289,설치미술가 양 만난규 10월 재개관 뉴욕 현대미술관 전시,3
ynat-v1_train_18371,MLB서 40년 만에 사이영상 1 2위 투수끼리 개막전 빅뱅,5
ynat-v1_train_18371,MLB서 40년 만에 사이영상 1 2위 팀끼리 개막전 빅뱅,5
ynat-v1_train_18371,MLB서 40년 만에 사이영상 1 2위 투수끼리 쉬는 빅뱅,5
ynat-v1_train_18403,드론 활용 해빙기 안전점검,0
