guid,title,label
ynat-v1_train_02530,대림산업 2조2천억원 골조 이란 정유시설 공사계약 해지,1
ynat-v1_train_02579,LG G5 사용자 안드로이드 누가 미리 맛본다,0
ynat-v1_train_02579,LG G5 사용자 안드로이드 누가 미리 맛본다,0
ynat-v1_train_02579,LG G5 사용자 안드로이드 누가 맛본다,0
ynat-v1_train_02662,KT 할인 혜택 2배 더블할인 멤버십 시즌제 도입,3
ynat-v1_train_02662,KT 할인 혜택 2배더블 할인 멤버십 시즌제 도입,3
ynat-v1_train_02662,KT 할인 혜택 2중심 더블할인 멤버십 시즌제 도입,3
ynat-v1_train_02835,폐쇄된 공간에서 펼쳐지는 작가와 독자의 두뇌게임,3
ynat-v1_train_02835,폐쇄된 공간에서 펼쳐지는 작가와 발행 독자의 두뇌게임,3
ynat-v1_train_02835,폐쇄된 공간에서 펼쳐지는 작가와 독자의 인연 두뇌게임,3
ynat-v1_train_03042,SKT 한국서비스품질지수 이동통신 부문 1위,0
ynat-v1_train_03042,SKT 한국서비스품질계수 이동통신 부문 1위,0
ynat-v1_train_03042,한국서비스품질지수 이동통신 부문 1위,0
ynat-v1_train_03122,최경환 무소속 찍는 것은 야당 찍는 것과 같다,6
ynat-v1_train_03122,최경환 무소속 찍는 과은 야당 찍는 것것 같다,6
ynat-v1_train_03122,최경환 무소속 찍는 것은 야당 놈 찍는 것과 같다,6
ynat-v1_train_03704,신간 버려서 얻은 단 하나의 자유,3
ynat-v1_train_03704,신간 버려서얻은 단 하나의 자유,3
ynat-v1_train_03704,신간 버려서 얻은 단 하나의 불기 자유,3
ynat-v1_train_03808,김영철 방한 반대하는 자유한국당 의원들,6
ynat-v1_train_03808,김영철 방한 반대하는 자유한국도 의원들,6
ynat-v1_train_03808,김영철 방한 반대하는 자유한국당 의원들,6
ynat-v1_train_04361,한국당 국회 정개특위 간사에 장제원 의원 선임,6
ynat-v1_train_04361,한국당 국회 정개특위 간사에 장제원 의원 의회 선임,6
ynat-v1_train_04361,한국당 국회 정개특위 간사 임용 에 장제원 의원 선임,6
ynat-v1_train_04404,이정현 우병우 거취 검찰 조사 끝나고 결정해야,2
ynat-v1_train_04404,우병우 거취 검찰 조사 결정해야,2
ynat-v1_train_04404,이정현 우병우 거취 검찰 조사 끝나고 결말해야,2
ynat-v1_train_04661,NH농협금융지주 직원 11명 청년이사로 위촉,1
ynat-v1_train_04661,NH농협금융지주 사원 11명 청년이사로 위촉,1
ynat-v1_train_04661,NH농협금융지주 직원 11 청년이사로 위촉,1
ynat-v1_train_04801,문화소식 국립중앙박물관 에트루리아전 무료 관람,3
ynat-v1_train_04801,문화소식 국립중앙 에트루리아전 무료박물관관람,3
ynat-v1_train_04801,문화소식 국립 박물관 에트루리아전 무료중앙관람,3
ynat-v1_train_04834,차세대 통신 5G 전송량 LTE의 5배 속도는 4050배 빨라,0
ynat-v1_train_04834,차세대 통신 교신 5G 전송량 LTE의 5배 속도는 4050배 빨라,0
ynat-v1_train_04834,차세대 통신5G 전송량 LTE의 5배 속도는 4050배 빨라,0
ynat-v1_train_05070,공정위 SK에 1년 내 SK증권 주식 전량 팔아라,1
ynat-v1_train_05070,공정위 SK에 1년 내 SK증권 주식 전량,1
ynat-v1_train_05070,공정위 SK에 1년 시내 SK증권 주식 전량 팔아라,1
ynat-v1_train_05445,슈퍼스타 에드 시런 내년 4월 내한공연,3
ynat-v1_train_05445,슈퍼스타 에드 시런내한내년 4월 공연,3
ynat-v1_train_05445,슈퍼스타 에드 시런 내년 상연 4월 내한공연,3
ynat-v1_train_05485,국감현장 여야 과학기술 출연연 방만 운영 한목소리 질타종합,6
ynat-v1_train_05485,국감현장 여야 과학기술 출연연타방만 운영 한목소리 질 종합,6
ynat-v1_train_05485,깃발 국감현장 여야 과학기술 출연연 방만 운영 한목소리 질타종합,6
ynat-v1_train_05486,인스타그램 계정 해킹당해도 재빨리 복구할 수 있다,0
ynat-v1_train_05486,인스타그램 부활 계정 해킹당해도 재빨리 복구할 수 있다,0
ynat-v1_train_05486,인스타그램 계정 해킹당해도 재빨리 복구할 수 남자 있다,0
ynat-v1_train_05569,특검보고서 공개 갈등 트럼프내들러 80년대부터 오랜 악연,4
ynat-v1_train_05569,특검보고서 공개 갈등 트럼프내들러 80년대부터 오랜 악연,4
ynat-v1_train_05569,특검보고서 공개 암투 트럼프내들러 80년대부터 오랜 악연,4
ynat-v1_train_05904,트럼프 이스라엘 총선서 또 네타냐후 구하기 나서나,4
ynat-v1_train_05904,트럼프 이스라엘 총선서 또 네타냐후 구하기 나서나,4
ynat-v1_train_05904,트럼프 총선거 이스라엘 총선서 또 네타냐후 구하기 나서나,4
ynat-v1_train_06283,게시판 서울서 기술영향평가 공개 토론회,2
ynat-v1_train_06283,게시판 서울서공개기술영향평가 토론회,2
ynat-v1_train_06283,게시판 서울 기교 서 기술영향평가 공개 토론회,2
ynat-v1_train_06288,프랑스 이란에 자국 학자들 즉각 석방 요구,4
ynat-v1_train_06288,프랑스 이란에 자국 학자들 즉각 석방 요구,4
ynat-v1_train_06288,프랑스 이란에 자국 땅 학자들 즉각 석방 요구,4
ynat-v1_train_06365,박지현 여자농구 아시아 U18 대회 주목할 선수에 선정돼,5
ynat-v1_train_06365,박지현 여자농구 아시아 U18 단체 대회 주목할 선수에 선정돼,5
ynat-v1_train_06365,박지현 여자농구 아시아 U18 대회 선수에 돼,5
ynat-v1_train_06722,게시판 한은 초등교사 직무연수 참가자 모집,2
ynat-v1_train_06722,게시판 한참가자 초등교사 직무연수 은 모집,2
ynat-v1_train_06722,게시판 한은 교사 직무연수 참가자 모집,2
ynat-v1_train_06811,인사말하는 남궁훈 카카오 게임사업총괄 부사장,0
ynat-v1_train_06811,인사말하는 남궁훈 카카오 게임사업총괄 장,0
ynat-v1_train_06811,총괄하는 남궁훈 카카오 게임사업인사말 부사장,0
ynat-v1_train_06967,종이책 구입자에게 책이 보이는 오디오북 체험 제공,3
ynat-v1_train_06967,종이책 구입자에게 책이 보이는 오디오북 연마 제공,3
ynat-v1_train_06967,종이책 구입자에게 책이 보이는 오디오북 체험 제공,3
ynat-v1_train_07048,울산대 세계대학 논문 평가서 국내 5위 진입,2
ynat-v1_train_07048,울산 세계대학대논문 평가서 국내 5위 진입,2
ynat-v1_train_07048,울산대 비평 세계대학 논문 평가서 국내 5위 진입,2
ynat-v1_train_07057,답변하는 이낙연 국무총리 후보자,6
ynat-v1_train_07057,답변하는 이낙연 후보자,6
ynat-v1_train_07057,대답하는 이낙연 국무총리 후보자,6
ynat-v1_train_07192,KB국민카드 모바일 채팅으로 카드발급 심사하고 한도 증액,1
ynat-v1_train_07192,KB국민카드 모바일 채팅 카드발급 심사하고 한도 증액,1
ynat-v1_train_07192,KB 모바일국민카드채팅으로 카드발급 심사하고 한도 증액,1
ynat-v1_train_07279,일본 스마트폰 시장은 애플 천하,4
ynat-v1_train_07279,일본 백금 스마트폰 시장은 애플 천하,4
ynat-v1_train_07279,일본 스마트폰 시장은 애플 천하,4
ynat-v1_train_07419,MLB 유튜브에 후반기 13경기 생중계 콘텐츠 독점 제공,4
ynat-v1_train_07419,MLB 유튜브에독점후반기 13경기 생중계 콘텐츠 제공,4
ynat-v1_train_07419,MLB 유튜브에 후반기 13도 생중계 콘텐츠 독점 제공,4
ynat-v1_train_07587,포켓몬 고 국내에서 40만 명 이상 설치,2
ynat-v1_train_07587,포켓몬 고 에서 40만 명 이상 설치,2
ynat-v1_train_07587,포켓몬 고 국내에서 40만 명 이상 설치,2
ynat-v1_train_07617,만화가협회 오늘의 우리만화 5편 선정,3
ynat-v1_train_07617,만화가협회 오늘의 우리만화 5 당대 편 선정,3
ynat-v1_train_07617,만화가협회 오늘의 우리만화 5편 선정,3
ynat-v1_train_07684,듀랜트 26점 골든스테이트 밀워키 꺾고 선두 고수종합,5
ynat-v1_train_07684,듀랜트 26점밀워키골든스테이트 꺾고 선두 고수종합,5
ynat-v1_train_07684,듀랜트 26점 골든스테이트 밀워키 꺾고 선두 고수공동,5
ynat-v1_train_08032,메르켈 이란 대통령에게 제재 해제 후 협상은 비현실적,4
ynat-v1_train_08032,메르켈 이란 대통령에게 제재 해직 해제 후 협상은 비현실적,4
ynat-v1_train_08032,메르켈 이란 대통령에게 제재 해제 후 벌 협상은 비현실적,4
ynat-v1_train_08341,헤밍웨이 노인과 바다로 돌아온 소리꾼 이자람,3
ynat-v1_train_08341,헤밍웨이 늙은이과 바다로 돌아온 소리꾼 이자람,3
ynat-v1_train_08341,헤밍웨이 노인과 바다로 돌아온 소리꾼 이자람,3
ynat-v1_train_08406,장미의 이름 새 옷 입히니 젊은 독자 호응,3
ynat-v1_train_08406,장미의 이름 새 옷 입히니 젊은 독자 교의 호응,3
ynat-v1_train_08406,장미의 이름 새 옷 드레스 입히니 젊은 독자 호응,3
ynat-v1_train_08422,대만 총통선거 D1 막판 관전 포인트는 대학생 귀향투표,4
ynat-v1_train_08422,대만 총통선거 D1 막판 관전포인트 는 대학생 귀향투표,4
ynat-v1_train_08422,대만 총통선거 D1 막판 관전 포인트는 대학생 끝 귀향투표,4
ynat-v1_train_08618,국내 주식형 펀드 나흘 만에 자금 순유출,1
ynat-v1_train_08618,국내주식 형 펀드 나흘 만에 자금 순유출,1
ynat-v1_train_08618,국내 주식원형 펀드 나흘 만에 자금 순유출,1
ynat-v1_train_08735,관리의 힘 SK 김광현 5이닝 무실점 컨디션 괜찮아...,5
ynat-v1_train_08735,관리의 힘 SK 은근 김광현 5이닝 무실점 컨디션 괜찮아...,5
ynat-v1_train_08735,관리어기 힘 SK 김광현 5이닝 무실점 컨디션 괜찮아...,5
ynat-v1_train_09749,안종범 정책조정수석 지난 주말 조용히 딸 혼사 치러종합,6
ynat-v1_train_09749,안종범 정책조정수석 지난 주말 조용히 딸 혼사 치러공동,6
ynat-v1_train_09749,안종범 정책조정수석 지난 주말 조용히 딸 혼사 리그 치러종합,6
ynat-v1_train_09990,러이스라엘 시리아내 외국군 철수 논의 실무그룹 구성 합의,4
ynat-v1_train_09990,러이스라엘 시리아내 외국현 철수 논의 실무그룹 구성 합의,4
ynat-v1_train_09990,러이스라엘 아내 외국군 철수 논의 실무그룹 구성,4
ynat-v1_train_10025,건배하는 김정은시진핑,6
ynat-v1_train_10025,건배시진핑 김정은하는,6
ynat-v1_train_10025,건배하는 김정은시진핑,6
ynat-v1_train_10038,카드수수료율 차별에 대한 질의서,1
ynat-v1_train_10038,카드수수료율 차별 대한 질의서,1
ynat-v1_train_10038,카드수수료율 차별에 대한 서,1
ynat-v1_train_10334,국회에서 열린 정개특위 간담회,6
ynat-v1_train_10334,국회에서 열린 정개특위 간담통,6
ynat-v1_train_10334,국회에서 열린 정개특위 뱃속회,6
ynat-v1_train_10410,환영사하는 이효성,2
ynat-v1_train_10410,환영사하는 이효성,2
ynat-v1_train_10410,환영사하는 턱효성,2
ynat-v1_train_10582,그래픽 태풍 탈림 일본 규슈로 방향 틀 듯,3
ynat-v1_train_10582,그래픽 태풍 탈림 일본 규슈로 방향 총액 듯,3
ynat-v1_train_10582,그래픽 태풍 탈림 일본 규슈로 방향 양식 듯,3
ynat-v1_train_10792,다이아 티비 유튜브 구독자 50만명 창작자 130개팀 확보,2
ynat-v1_train_10792,다이아 티비 유튜브 구독자 지시 50만명 창작자 130개팀 확보,2
ynat-v1_train_10792,다이아 티비 자녀 유튜브 구독자 50만명 창작자 130개팀 확보,2
ynat-v1_train_10842,벤투호 상승세 한국 축구 FIFA 랭킹 53위로 올해...,5
ynat-v1_train_10842,벤투호 상승세 한국 축구 FIFA 랭킹 53위로 올해 풋볼 ...,5
ynat-v1_train_10842,벤투호 상승세 한국 풋볼 FIFA 랭킹 53위로 올해...,5
ynat-v1_train_10964,법원행정처장 김학의 재정신청 기각 다시 보는 건 부적절,2
ynat-v1_train_10964,법원행정처장 김학의 재정신청 다시 보는기각건 부적절,2
ynat-v1_train_10964,법원행정처장 김학의 재정신청 기각 다시 보는 건 부적절,2
ynat-v1_train_11180,팀 성적 밀려 신인왕 놓쳤던 최준용 그래도 팀 성적 중요,5
ynat-v1_train_11180,패 팀 성적 밀려 신인왕 놓쳤던 최준용 그래도 팀 성적 중요,5
ynat-v1_train_11180,팀 성적 밀려 신인왕 놓쳤던 최준용 그래도 패 팀 성적 중요,5
ynat-v1_train_11220,재밌는데 안 알려진 한국소설 50편,3
ynat-v1_train_11220,재밌는데 안 알려진 속 한국소설 50편,3
ynat-v1_train_11220,재밌는데 안 알려진50한국소설 편,3
ynat-v1_train_11809,르포 1분이 1시간 같아 황태도 소방차도 얼어버린 대관령종합,3
ynat-v1_train_11809,르포 1분이 1시간 황태도 도 얼어버린 대관령,3
ynat-v1_train_11809,르포 1분이 1시간 같아 황태턱 소방차턱 얼어버린 대관령종합,3
ynat-v1_train_11847,KT 기가 와이파이 홈 가입자 100만 명 돌파,0
ynat-v1_train_11847,KT 기 와이파이 홈 가입자 100만 명 돌파,0
ynat-v1_train_11847,KT 기가 홈 가입자 명,0
ynat-v1_train_11958,베스트셀러 흔한남매 2권 1위 올라,3
ynat-v1_train_11958,베스트셀러 한남매흔2권 1위 올라,3
ynat-v1_train_11958,베스트셀러 배 흔한남매 2권 1위 올라,3
ynat-v1_train_12167,프로농구 현대모비스 인삼공사에 21점 차 대승종합,5
ynat-v1_train_12167,프로농구 현대모비스 인삼공사에차21점 대승종합,5
ynat-v1_train_12167,현대모비스 인삼공사에 21점 차 대승종합,5
ynat-v1_train_12293,독일 프리랜서 기자가 만든 세월호 다큐 베를린 등지서 상영,4
ynat-v1_train_12293,독일 프리랜서 기자가 만든 세월호 다큐 베를린 등지서 상영,4
ynat-v1_train_12293,독일프리랜서 기자가 만든 세월호 다큐 베를린 등지서 상영,4
ynat-v1_train_12307,교보생명 광화문글판 여름편 좋은 건 사라지지 않는다,3
ynat-v1_train_12307,교보생명 광화문글판 여름편 좋은 건 여생 사라지지 않는다,3
ynat-v1_train_12307,교보편 광화문글판 여름생명 좋은 건 사라지지 않는다,3
ynat-v1_train_12752,성인 10명 중 7명 인공지능 비서가 사생활 침해할 수도,0
ynat-v1_train_12752,성인 10오더 중 7오더 인공지능 비서가 사생활 침해할 수도,0
ynat-v1_train_12752,성인 10명비서중 7명 인공지능 가 사생활 침해할 수도,0
ynat-v1_train_12847,그래픽 MLB 올스타전 내셔널리그 출전 선수,5
ynat-v1_train_12847,그래픽 올스타전 내셔널리그 출전 선수,5
ynat-v1_train_12847,그래픽 MLB 올스타전 내셔널리그 출전 선수,5
ynat-v1_train_13080,방통위 장애인용 화면해설방송 재방 비율 축소,2
ynat-v1_train_13080,방통위 장애인용 화면해석방송 재방 비율 축소,2
ynat-v1_train_13080,방통위 장애인용 화면해설텔레비 재방 비율 축소,2
ynat-v1_train_13088,양양군 일자리 안내시스템 키오스크 구축,2
ynat-v1_train_13088,양양군 일자리 안내시스템 키오스크 감독 구축,2
ynat-v1_train_13088,양양군일자리 안내시스템 키오스크 구축,2
ynat-v1_train_13217,베스트셀러 나의 문화유산답사기 서울편 28계단 상승해 9위,3
ynat-v1_train_13217,베스트셀러9나의 문화유산답사기 서울편 28계단 상승해 위,3
ynat-v1_train_13217,베스트셀러 나의 문화유산답사기 서울편 28계단 상승해 9위,3
ynat-v1_train_13502,미국관광청 한국인 공략 키워드로 탈출 제시,4
ynat-v1_train_13502,미국관광청 한국인 공략 키워드로 탈출 말 제시,4
ynat-v1_train_13502,미국관광청 한국인 공략 키워드로 탈출 상정,4
ynat-v1_train_13726,멕시코 정부 구스만 탈옥후 작년말 미국 방문은 사실무근,4
ynat-v1_train_13726,멕시코 정부 구스만 탈옥후 말 방문은 무근,4
ynat-v1_train_13726,멕시코 정부 구스만 탈옥후 왕년말 미국 방문은 사실무근,4
ynat-v1_train_13885,공군 탄약고 인근에서 화재,2
ynat-v1_train_13885,공군 탄약고 부근에서 화재,2
ynat-v1_train_13885,공군 탄약고 지역 인근에서 화재,2
ynat-v1_train_13892,법원 2년 전 경기 몰수패 요구한 성남FC 소송 각하,5
ynat-v1_train_13892,법원 2년 전 경기 몰수패 요구한 성남FC 각축 소송 각하,5
ynat-v1_train_13892,법원 2년 전 경기 몰수패 요구한 성남FC 소송각하,5
ynat-v1_train_14227,포스코건설 엘시티 더샵 책임준공 약속 반드시 지킬 것,1
ynat-v1_train_14227,포스코건설 엘시티 더샵 원죄준공 약속 반드시 지킬 것,1
ynat-v1_train_14227,포스코건설 엘시티 더샵 범죄준공 약속 반드시 지킬 것,1
ynat-v1_train_14293,새 일왕 즉위 계기 여성 왕위계승 허용 요구 되살아날 듯,4
ynat-v1_train_14293,새 일왕 즉위 계기 여성 왕위계승 요구 되살아날,4
ynat-v1_train_14293,새 일왕 즉위 계기 여성 왕위계승 허용 요구 재가 되살아날 듯,4
ynat-v1_train_14340,인터넷진흥원 MS 윈도 원격관리기능 취약점 포착,0
ynat-v1_train_14340,인터넷진흥원 MS 윈도 원격관리기능 취약점 포착,0
ynat-v1_train_14340,인터넷진흥원 MS관리기능윈도 원격 취약점 포착,0
ynat-v1_train_14400,홍기택 산업은행 회장 사즉생의 각오로 다시 태어나자,1
ynat-v1_train_14400,홍기택 산업은행 회장 사즉생의 각오로 제작 다시 태어나자,1
ynat-v1_train_14400,홍기택 산업 회장 사즉생의 각오 다시 태어나자,1
ynat-v1_train_14475,황총리 국민이 체감하는 금융개혁 속도감 있게 해야,6
ynat-v1_train_14475,황총리 국민귀 체감하는 금융개혁 속도감 있게 해야,6
ynat-v1_train_14475,황 국민이 체감하는 금융개혁 속도감총리있게 해야,6
ynat-v1_train_14649,첫 3연승한 LG 현주엽 감독 현재 전력 어느 팀에도 ...,5
ynat-v1_train_14649,첫 3연승한 LG 감독 현재 전력 어느 팀에도 ...,5
ynat-v1_train_14649,첫 3연승한 LG 현주엽 감독 현재...전력 어느 팀에도,5
ynat-v1_train_14729,벤투호의 보물 황인범 내년엔 더 성장할래요,5
ynat-v1_train_14729,벤투호의 재물 황인범 내년엔 더 성장할래요,5
ynat-v1_train_14729,벤투호의 보물 황인 교의 범 내년엔 더 성장할래요,5
ynat-v1_train_15259,방송대 청각장애학생 위한 매체강의 자막 서비스 제공,2
ynat-v1_train_15259,방송대 학생청각장애위한 매체강의 자막 서비스 제공,2
ynat-v1_train_15259,방송대 청각장애학생 위한 매체강의 서비스,2
ynat-v1_train_15316,아시안게임 2연패 노리던 한국 남자농구 이란에 막혀 ...,5
ynat-v1_train_15316,아시안게임 2 연패노리던 한국 남자농구 이란에 막혀 ...,5
ynat-v1_train_15316,아시안게임 2연패 노리던 도련님 한국 남자농구 이란에 막혀 ...,5
ynat-v1_train_15613,선택 4.13 고려인 동포들도 국민으로서 한 표,6
ynat-v1_train_15613,선택 4.13 고려인 동포들도 국민 한 표,6
ynat-v1_train_15613,선택 들 고려인 동포4.13도 국민으로서 한 표,6
ynat-v1_train_15758,홍남기 미래부차관 과기위성 3호 연구용으로 최선 다했다,2
ynat-v1_train_15758,홍남기 미래부차관 과기위성 3호 연구세대으로 최선 다했다,2
ynat-v1_train_15758,홍 미래부차관 기위성 3호 연구용으로 최선 다했다,2
ynat-v1_train_16062,폭우와 함께 마무리되는 아시안게임,5
ynat-v1_train_16062,폭우와 함께 장대비 마무리되는 아시안게임,5
ynat-v1_train_16062,폭우와 함께 마무리되는아시안 게임,5
ynat-v1_train_16103,평양정상회담 함께 손 흔드는 남북정상,6
ynat-v1_train_16103,평양정상회담 함께 손 흔드는 남북식,6
ynat-v1_train_16103,평양정상회담 함께 손 흔드는 남북마루,6
ynat-v1_train_16118,게시판 STEPI 414회 과학기술정책포럼,0
ynat-v1_train_16118,게시판 STEPI 414회 과학기술정책포럼,0
ynat-v1_train_16118,게시판 STEPI 414회 과학기술정책,0
ynat-v1_train_16169,정동영 선거제도 개혁 없이 개혁입법연대 동참 못 해종합,6
ynat-v1_train_16169,정동영 선거제도 개혁 없이 개혁입법연대 동참 못 해종합,6
ynat-v1_train_16169,정동영 선거제도 개혁 없이 개혁입법연대 동참 못 손종합,6
ynat-v1_train_16258,택시단체 광화문 화재 택시기사 카풀반대해 분신,2
ynat-v1_train_16258,택시단체 광화문 화재 택시전문가 카풀반대해 분신,2
ynat-v1_train_16258,택시단체 광화문 기술자 화재 택시기사 카풀반대해 분신,2
ynat-v1_train_16311,지상파 중간광고 도입 움직임에 신문협회 특혜 완결판,2
ynat-v1_train_16311,지상파 중간광고 도입 움직임에 신문협회 특혜 마감 완결판,2
ynat-v1_train_16311,지상파 중간광고 도입 움직임 검문 에 신문협회 특혜 완결판,2
ynat-v1_train_16506,그래픽 MLB 디비전시리즈 LA다저스 예상 선발투수,5
ynat-v1_train_16506,그래픽 통 MLB 디비전시리즈 LA다저스 예상 선발투수,5
ynat-v1_train_16506,그래픽 MLB 디비전시리즈 LA다저스 예상 통 선발투수,5
ynat-v1_train_16521,금융투자협회 새 협회장에 권용원 씨 선출종합2보,1
ynat-v1_train_16521,금융투자협회 새 협회장에 권용원 씨 선출종합2보,1
ynat-v1_train_16521,금융투자협회 병아리 협회장에 권용원 씨 선출종합2보,1
ynat-v1_train_16652,여행소식 루프트한자 A380으로 인천프랑크푸르트 매일 운항,3
ynat-v1_train_16652,소식 루프트한자 380으로 인천프랑크푸르트 매일 운항,3
ynat-v1_train_16652,여행루프트한자 소식 A380으로 인천프랑크푸르트 매일 운항,3
ynat-v1_train_16736,출범 열흘 혁신위 좌초 위기에 바른미래 또다시 내홍 조짐종합,6
ynat-v1_train_16736,출범 열흘 혁신위 납부 좌초 위기에 바른미래 또다시 내홍 조짐종합,6
ynat-v1_train_16736,출범 열흘 혁신위 좌초 에 바른미래 또다시 내홍 조짐종합,6
ynat-v1_train_16784,NBA 클리블랜드 감독 교체 후 첫 경기서 6연패 마감,5
ynat-v1_train_16784,클리블랜드 감독 교체 후 첫 경기서 6연패 마감,5
ynat-v1_train_16784,NBA 클리블랜드 감독 교체 후 첫 경기서 6연패 마감,5
ynat-v1_train_17163,MBC PD수첩 검사와 금융재벌편 방송금지가처분 기각종합,2
ynat-v1_train_17163,MBC PD 검사와 금융재벌편 금지가처분 종합,2
ynat-v1_train_17163,MBC PD수첩 검사와 금융재벌편 방송금지가처분 기각종합,2
ynat-v1_train_17524,심재철 대학생 학자금 대출이자 경감 입법추진,2
ynat-v1_train_17524,심재철 대학생 학자금 대출이자 경감 입법추진,2
ynat-v1_train_17524,심재철 대학생 학자금대출 이자 경감 입법추진,2
ynat-v1_train_17729,문 대통령 교육부 업무보고에 앞서,6
ynat-v1_train_17729,문 대통령 대장 교육부 업무보고에 앞서,6
ynat-v1_train_17729,문 대통령 교육부 업무보고 장부 에 앞서,6
ynat-v1_train_17862,게시판 여성과기인지원센터 잡미팅 데이 개최,2
ynat-v1_train_17862,게시판 여성과기인지원센터 잡미팅 데이 개최,2
ynat-v1_train_17862,게시판 귀부인과기인지원센터 잡미팅 데이 개최,2
ynat-v1_train_17890,정보보호 해커톤 대상에 MJ 시큐리티 팀,0
ynat-v1_train_17890,정보보호 해커톤 대상 MJ 시큐리티 팀,0
ynat-v1_train_17890,정보보호 해커컬러 대상에 MJ 시큐리티 팀,0
ynat-v1_train_18079,소리로 보는 오페라 라 트라비아타 13일 부산 공연,3
ynat-v1_train_18079,소리로 보는 오페라 라 트라비아타 13일 부산 상연,3
ynat-v1_train_18079,이야기로 보는 오페라 라 트라비아타 13일 부산 공연,3
ynat-v1_train_18289,설치미술가 양혜규 10월 재개관 뉴욕 현대미술관 전시,3
ynat-v1_train_18289,양혜규 10월 재개관설치미술가뉴욕 현대미술관 전시,3
ynat-v1_train_18289,청 설치미술가 양혜규 10월 재개관 뉴욕 현대미술관 전시,3
ynat-v1_train_18371,MLB서 40년 만에 사이영상 1 2위 투수끼리 개막전 빅뱅,5
ynat-v1_train_18371,MLB모두 40년 만에 사이영상 1 2위 투수끼리 개막전 빅뱅,5
ynat-v1_train_18371,MLB서 40년 만에 사이영상 1 2경우 투수끼리 개막전 빅뱅,5
ynat-v1_train_18403,드론 활용 해빙기 안전점검,0
ynat-v1_train_18403,드론 활용 해빙년 안전점검,0
ynat-v1_train_18403,드론 활용 해빙노년기 안전점검,0
